timestamp_ns,phase_sin,phase_cos,cmd_linear_x,cmd_linear_y,cmd_angular_z,left_contact,right_contact,base_euler_x,base_euler_y,base_euler_z,base_ang_vel_x,base_ang_vel_y,base_ang_vel_z,action_left_hip_pitch_joint,pos_left_hip_pitch_joint,vel_left_hip_pitch_joint,effort_left_hip_pitch_joint,pos_des_raw_left_hip_pitch_joint,pos_des_lpf_left_hip_pitch_joint,tau_des_raw_left_hip_pitch_joint,tau_des_lpf_left_hip_pitch_joint,is_parallel_left_hip_pitch_joint,action_left_hip_roll_joint,pos_left_hip_roll_joint,vel_left_hip_roll_joint,effort_left_hip_roll_joint,pos_des_raw_left_hip_roll_joint,pos_des_lpf_left_hip_roll_joint,tau_des_raw_left_hip_roll_joint,tau_des_lpf_left_hip_roll_joint,is_parallel_left_hip_roll_joint,action_left_hip_yaw_joint,pos_left_hip_yaw_joint,vel_left_hip_yaw_joint,effort_left_hip_yaw_joint,pos_des_raw_left_hip_yaw_joint,pos_des_lpf_left_hip_yaw_joint,tau_des_raw_left_hip_yaw_joint,tau_des_lpf_left_hip_yaw_joint,is_parallel_left_hip_yaw_joint,action_left_knee_pitch_joint,pos_left_knee_pitch_joint,vel_left_knee_pitch_joint,effort_left_knee_pitch_joint,pos_des_raw_left_knee_pitch_joint,pos_des_lpf_left_knee_pitch_joint,tau_des_raw_left_knee_pitch_joint,tau_des_lpf_left_knee_pitch_joint,is_parallel_left_knee_pitch_joint,action_left_ankle_pitch_joint,pos_left_ankle_pitch_joint,vel_left_ankle_pitch_joint,effort_left_ankle_pitch_joint,pos_des_raw_left_ankle_pitch_joint,pos_des_lpf_left_ankle_pitch_joint,tau_des_raw_left_ankle_pitch_joint,tau_des_lpf_left_ankle_pitch_joint,is_parallel_left_ankle_pitch_joint,action_left_ankle_roll_joint,pos_left_ankle_roll_joint,vel_left_ankle_roll_joint,effort_left_ankle_roll_joint,pos_des_raw_left_ankle_roll_joint,pos_des_lpf_left_ankle_roll_joint,tau_des_raw_left_ankle_roll_joint,tau_des_lpf_left_ankle_roll_joint,is_parallel_left_ankle_roll_joint,action_right_hip_pitch_joint,pos_right_hip_pitch_joint,vel_right_hip_pitch_joint,effort_right_hip_pitch_joint,pos_des_raw_right_hip_pitch_joint,pos_des_lpf_right_hip_pitch_joint,tau_des_raw_right_hip_pitch_joint,tau_des_lpf_right_hip_pitch_joint,is_parallel_right_hip_pitch_joint,action_right_hip_roll_joint,pos_right_hip_roll_joint,vel_right_hip_roll_joint,effort_right_hip_roll_joint,pos_des_raw_right_hip_roll_joint,pos_des_lpf_right_hip_roll_joint,tau_des_raw_right_hip_roll_joint,tau_des_lpf_right_hip_roll_joint,is_parallel_right_hip_roll_joint,action_right_hip_yaw_joint,pos_right_hip_yaw_joint,vel_right_hip_yaw_joint,effort_right_hip_yaw_joint,pos_des_raw_right_hip_yaw_joint,pos_des_lpf_right_hip_yaw_joint,tau_des_raw_right_hip_yaw_joint,tau_des_lpf_right_hip_yaw_joint,is_parallel_right_hip_yaw_joint,action_right_knee_pitch_joint,pos_right_knee_pitch_joint,vel_right_knee_pitch_joint,effort_right_knee_pitch_joint,pos_des_raw_right_knee_pitch_joint,pos_des_lpf_right_knee_pitch_joint,tau_des_raw_right_knee_pitch_joint,tau_des_lpf_right_knee_pitch_joint,is_parallel_right_knee_pitch_joint,action_right_ankle_pitch_joint,pos_right_ankle_pitch_joint,vel_right_ankle_pitch_joint,effort_right_ankle_pitch_joint,pos_des_raw_right_ankle_pitch_joint,pos_des_lpf_right_ankle_pitch_joint,tau_des_raw_right_ankle_pitch_joint,tau_des_lpf_right_ankle_pitch_joint,is_parallel_right_ankle_pitch_joint,action_right_ankle_roll_joint,pos_right_ankle_roll_joint,vel_right_ankle_roll_joint,effort_right_ankle_roll_joint,pos_des_raw_right_ankle_roll_joint,pos_des_lpf_right_ankle_roll_joint,tau_des_raw_right_ankle_roll_joint,tau_des_lpf_right_ankle_roll_joint,is_parallel_right_ankle_roll_joint,clip_count,imu_quat_w,imu_quat_x,imu_quat_y,imu_quat_z,imu_gyro_x,imu_gyro_y,imu_gyro_z,imu_accel_x,imu_accel_y,imu_accel_z,left_foot_contact_force_z,right_foot_contact_force_z,left_foot_contact_force_mag,right_foot_contact_force_mag,feet_contact_force_penalty,base_lin_vel_x,base_lin_vel_y,base_lin_vel_z
1782900764084586701,0.2660350799560547,-0.9639633297920227,0.4000000059604645,0.0,0.0,1,0,-0.09867668151855469,0.013081055134534836,0.0271031204611063,0.4817869961261749,0.135847270488739,-0.17561474442481995,-1.0941452980041504,0.36404651403427124,-0.6966124176979065,-9.168133735656738,-0.14707264304161072,-0.14707264304161072,nan,nan,0,-0.7027424573898315,0.11730434745550156,0.5349505543708801,-22.030540466308594,-0.3013712279498577,-0.3013712279498577,nan,nan,0,0.14373235404491425,-0.22249561548233032,0.794990062713623,-5.883406162261963,-0.23813382536172867,-0.23813382536172867,nan,nan,0,0.08365350216627121,0.5509117841720581,-0.7165388464927673,-8.646636962890625,0.5318267606198788,0.5318267606198788,nan,nan,0,1.1566709280014038,-0.28252077102661133,0.13687744736671448,18.6407470703125,0.36833547055721283,0.36833547055721283,nan,nan,0,-2.091663360595703,0.18518082797527313,0.0985274389386177,-36.7061882019043,-1.0458316802978516,-1.0458316802978516,nan,nan,0,-0.33678823709487915,-0.271964430809021,-0.4993785619735718,-5.584825038909912,-0.568394124507904,-0.568394124507904,nan,nan,0,-0.4321576952934265,-0.07499461621046066,-0.6367928981781006,-6.536337375640869,-0.2660788483917713,-0.2660788483917713,nan,nan,0,0.0477609820663929,0.2847214639186859,-0.00346737215295434,-1.3925259113311768,0.33388049341738224,0.33388049341738224,nan,nan,0,-0.3373256325721741,0.5885985493659973,-1.738411545753479,-2.151895523071289,0.32133719325065613,0.32133719325065613,nan,nan,0,-1.8672860860824585,-0.41000041365623474,0.0026167193427681923,-39.32343673706055,-1.1436430364847183,-1.1436430364847183,nan,nan,0,-0.057969290763139725,0.04005812481045723,0.13641393184661865,0.31144458055496216,-0.028984645381569862,-0.028984645381569862,nan,nan,0,0,0.9986656308174133,-0.0494011826813221,0.005863617639988661,0.013856900855898857,0.4817869961261749,0.135847270488739,-0.17561474442481995,nan,nan,nan,331.9387512207031,0.0,331.9387512207031,0.0,0.0,0.09101957827806473,-0.013340763747692108,-0.02826056256890297
1782900764094586701,0.17855599522590637,-0.9839297533035278,0.4000000059604645,0.0,0.0,1,0,-0.09369087219238281,0.014179576188325882,0.025140520185232162,0.5143744349479675,0.12239056080579758,-0.19153457880020142,-0.8521171808242798,0.35726073384284973,-0.665212094783783,-10.023488998413086,-0.026058584451675415,-0.026058584451675415,nan,nan,0,-0.4739815592765808,0.12303826957941055,0.5677168369293213,-22.280818939208984,-0.18699077889323235,-0.18699077889323235,nan,nan,0,0.10582683980464935,-0.2145974338054657,0.8097105026245117,-6.64574670791626,-0.2570865824818611,-0.2570865824818611,nan,nan,0,0.3293522000312805,0.5441766977310181,-0.6470343470573425,-6.883398532867432,0.6546761095523834,0.6546761095523834,nan,nan,0,1.0363829135894775,-0.28112539649009705,0.10648562014102936,19.658946990966797,0.3081914633512497,0.3081914633512497,nan,nan,0,-2.1256890296936035,0.1876571774482727,0.08944658190011978,-38.33449172973633,-1.0628445148468018,-1.0628445148468018,nan,nan,0,-0.2017619013786316,-0.2776550352573395,-0.6483131051063538,-5.665018558502197,-0.5008809566497803,-0.5008809566497803,nan,nan,0,-0.07859121263027191,-0.08194084465503693,-0.7486639618873596,-5.794576644897461,-0.08929560706019402,-0.08929560706019402,nan,nan,0,0.2790210247039795,0.2847118079662323,-0.009356068447232246,-1.1057876348495483,0.44951051473617554,0.44951051473617554,nan,nan,0,-0.3583865165710449,0.5706611275672913,-1.759722113609314,-2.059112071990967,0.3108067512512207,0.3108067512512207,nan,nan,0,-1.4237316846847534,-0.4100003242492676,0.0024814740754663944,-37.18540573120117,-0.9218658357858658,-0.9218658357858658,nan,nan,0,-0.25311338901519775,0.04068003594875336,0.02078336849808693,0.09132759273052216,-0.12655669450759888,-0.12655669450759888,nan,nan,0,0,0.9987947940826416,-0.04691252484917641,0.006492776330560446,0.012887798249721527,0.5143744349479675,0.12239056080579758,-0.19153457880020142,nan,nan,nan,329.3760986328125,0.0,329.3760986328125,0.0,0.0,0.08687150478363037,-0.024278895929455757,-0.03992416337132454
1782900764104586701,0.0896383747458458,-0.9959743618965149,0.4000000059604645,0.0,0.0,1,0,-0.08834648132324219,0.015174157917499542,0.023119892925024033,0.5531606674194336,0.11269637942314148,-0.1928577423095703,-0.1909296214580536,0.3510495722293854,-0.6019307971000671,-10.918082237243652,0.3045351952314377,0.3045351952314377,nan,nan,0,-0.2550925612449646,0.1292503923177719,0.6170830130577087,-21.206636428833008,-0.07754627987742424,-0.07754627987742424,nan,nan,0,0.001429542899131775,-0.20693466067314148,0.788901150226593,-6.837428569793701,-0.3092852309346199,-0.3092852309346199,nan,nan,0,0.7254488468170166,0.5384138822555542,-0.5461935997009277,-4.325978755950928,0.8527244329452515,0.8527244329452515,nan,nan,0,0.6309598684310913,-0.28011518716812134,0.07424614578485489,20.988317489624023,0.10547994077205658,0.10547994077205658,nan,nan,0,-1.9605655670166016,0.19012749195098877,0.07658179849386215,-40.22241973876953,-0.9802827835083008,-0.9802827835083008,nan,nan,0,0.25072741508483887,-0.28492099046707153,-0.8097597360610962,-5.955504417419434,-0.27463629841804504,-0.27463629841804504,nan,nan,0,0.7956210374832153,-0.0899272933602333,-0.8472650647163391,-5.907483100891113,0.3478105179965496,0.3478105179965496,nan,nan,0,0.8123540878295898,0.28472796082496643,0.006074946373701096,-0.8879268169403076,0.7161770462989807,0.7161770462989807,nan,nan,0,-0.4040107727050781,0.5524928569793701,-1.782731294631958,-2.218358039855957,0.2879946231842041,0.2879946231842041,nan,nan,0,-0.6254530549049377,-0.4100003242492676,0.0024776868522167206,-35.280731201171875,-0.522726520895958,-0.522726520895958,nan,nan,0,-0.6540301442146301,0.04013367369771004,-0.02808225527405739,-0.007004633545875549,-0.32701507210731506,-0.32701507210731506,nan,nan,0,0,0.9989251494407654,-0.044242341071367264,0.0070686498656868935,0.011883091181516647,0.5531606674194336,0.11269637942314148,-0.1928577423095703,nan,nan,nan,323.0704650878906,0.0,323.0704650878906,0.0,0.0,0.08179334551095963,-0.035069458186626434,-0.05408706143498421
1782900764114586701,-9.775241096576792e-07,-1.0,0.4000000059604645,0.0,0.0,1,0,-0.08251333236694336,0.015921397134661674,0.021045178174972534,0.6117796897888184,0.07309900969266891,-0.20906256139278412,1.1208988428115845,0.3452458083629608,-0.6031877398490906,-11.835543632507324,0.9604494273662567,0.9604494273662567,nan,nan,0,-0.36555930972099304,0.13607577979564667,0.6885891556739807,-20.99341583251953,-0.13277965411543846,-0.13277965411543846,nan,nan,0,-0.32286781072616577,-0.19936268031597137,0.6665223836898804,-5.39251708984375,-0.4714339077472687,-0.4714339077472687,nan,nan,0,1.3418058156967163,0.5338385701179504,-0.3727670907974243,-2.584177255630493,1.1609029173851013,1.1609029173851013,nan,nan,0,-0.0008660405874252319,-0.27986714243888855,-0.5523425936698914,23.311885833740234,-0.2104330137372017,-0.2104330137372017,nan,nan,0,-1.1911561489105225,0.1920730322599411,-0.46854326128959656,-41.210853576660156,-0.5955780744552612,-0.5955780744552612,nan,nan,0,0.8458349108695984,-0.2935628890991211,-0.9189433455467224,-5.68849515914917,0.022917449474334717,0.022917449474334717,nan,nan,0,2.773038625717163,-0.09861285239458084,-0.8884227275848389,-5.311335563659668,1.3365193121135235,1.3365193121135235,nan,nan,0,1.5580581426620483,0.28462615609169006,0.01207754947245121,-0.8211663961410522,1.08902907371521,1.08902907371521,nan,nan,0,-0.34921738505363464,0.5345554947853088,-1.7442816495895386,-1.9328604936599731,0.31539131700992584,0.31539131700992584,nan,nan,0,0.2645668685436249,-0.4100000560283661,0.0027772150933742523,-31.759429931640625,-0.07771655917167664,-0.07771655917167664,nan,nan,0,-1.2670557498931885,0.036214083433151245,-0.21113920211791992,-0.35713791847229004,-0.6335278749465942,-0.6335278749465942,nan,nan,0,0,0.9990586042404175,-0.04132506996393204,0.007519418373703957,0.010841423645615578,0.6117796897888184,0.07309900969266891,-0.20906256139278412,nan,nan,nan,320.66241455078125,0.0,320.66241455078125,0.0,0.0,0.07563944905996323,-0.04571443051099777,-0.06771547347307205
1782900764124586701,-0.08964031934738159,-0.9959741830825806,0.4000000059604645,0.0,0.0,1,0,-0.0760040283203125,0.016227031126618385,0.01893584430217743,0.6921533942222595,0.013536890037357807,-0.2129976898431778,2.046189546585083,0.34102144837379456,-0.4170100688934326,-12.90858268737793,1.423094779253006,1.423094779253006,nan,nan,0,-0.7165290713310242,0.14378073811531067,0.7938513159751892,-20.348642349243164,-0.308264534920454,-0.308264534920454,nan,nan,0,-0.6821427345275879,-0.192522794008255,0.5627138018608093,-4.791876792907715,-0.6510713696479797,-0.6510713696479797,nan,nan,0,2.1123640537261963,0.5326015949249268,0.022940166294574738,0.43853726983070374,1.5461820363998413,1.5461820363998413,nan,nan,0,-0.5435327291488647,-0.2811315953731537,-0.6116217374801636,23.631677627563477,-0.48176635801792145,-0.48176635801792145,nan,nan,0,-0.17518725991249084,0.19044572114944458,-0.9269440770149231,-42.42036056518555,-0.08759362995624542,-0.08759362995624542,nan,nan,0,1.176168441772461,-0.3028113842010498,-0.9287663698196411,-4.822535991668701,0.188084214925766,0.188084214925766,nan,nan,0,4.3036088943481445,-0.10759641230106354,-0.8569120168685913,-2.9439830780029297,2.101804446429014,2.101804446429014,nan,nan,0,1.6026982069015503,0.2866628170013428,0.319095641374588,0.18451587855815887,1.111349105834961,1.111349105834961,nan,nan,0,-0.26012495160102844,0.5166061520576477,-1.7524601221084595,-1.5462156534194946,0.35993753373622894,0.35993753373622894,nan,nan,0,0.7304677367210388,-0.4099996089935303,-0.00965779647231102,-26.242061614990234,0.15523387491703033,0.15523387491703033,nan,nan,0,-1.577272653579712,0.022667907178401947,-0.7645116448402405,-1.2870750427246094,-0.788636326789856,-0.788636326789856,nan,nan,0,0,0.9991974830627441,-0.03806663677096367,0.007747509051114321,0.009768872521817684,0.6921533942222595,0.013536890037357807,-0.2129976898431778,nan,nan,nan,313.7716979980469,0.0,313.7716979980469,0.0,0.0,0.0676058679819107,-0.05639709159731865,-0.08322294801473618
1782900764134586701,-0.17855793237686157,-0.9839293956756592,0.4000000059604645,0.0,0.0,1,1,-0.06892824172973633,0.015510465018451214,0.01807478256523609,0.7047194242477417,-0.170830637216568,0.013792273588478565,2.188124418258667,0.3402254283428192,-0.16330327093601227,-10.038924217224121,1.494062215089798,1.494062215089798,nan,nan,0,-1.064845085144043,0.15237896144390106,0.8214744329452515,-16.256357192993164,-0.4824225418269634,-0.4824225418269634,nan,nan,0,-0.7696979641914368,-0.1887977123260498,0.2291770875453949,-4.22880744934082,-0.6948489844799042,-0.6948489844799042,nan,nan,0,2.3590688705444336,0.5389983057975769,0.827335000038147,3.2712559700012207,1.66953444480896,1.66953444480896,nan,nan,0,-0.826844334602356,-0.28604862093925476,-0.8755217790603638,21.88141632080078,-0.623422160744667,-0.623422160744667,nan,nan,0,0.11297967284917831,0.17543214559555054,-2.6699185371398926,-41.59670639038086,0.05648983642458916,0.05648983642458916,nan,nan,0,1.0791938304901123,-0.30964404344558716,-0.24361646175384521,-4.6012067794799805,0.13959690928459167,0.13959690928459167,nan,nan,0,4.3246846199035645,-0.10863632708787918,0.8078095316886902,-1.9713786840438843,2.112342309206724,2.112342309206724,nan,nan,0,1.2296231985092163,0.29890185594558716,0.4752092659473419,2.0497021675109863,0.924811601638794,0.924811601638794,nan,nan,0,-0.2280159294605255,0.5193328857421875,0.5117236971855164,-26.227304458618164,0.3759920448064804,0.3759920448064804,nan,nan,0,0.9468461871147156,-0.39000067114830017,1.2611645460128784,-19.959543228149414,0.2634231001138687,0.2634231001138687,nan,nan,0,-1.4739713668823242,0.000644298386760056,-0.531092643737793,-3.8824820518493652,-0.7369856834411621,-0.7369856834411621,nan,nan,0,0,0.9993329644203186,-0.034524865448474884,0.007438842207193375,0.009298841468989849,0.7047194242477417,-0.170830637216568,0.013792273588478565,nan,nan,nan,269.681396484375,230.68972778320312,269.681396484375,230.68972778320312,0.0,0.07091280817985535,-0.04015972092747688,-0.04984769970178604
1782900764144586701,-0.2660379111766815,-0.9639625549316406,0.4000000059604645,0.0,0.0,1,1,-0.06166982650756836,0.014063999988138676,0.019226595759391785,0.773406445980072,-0.1797391027212143,0.08144915103912354,1.9770115613937378,0.34960076212882996,1.0486170053482056,-5.143004417419434,1.3885057866573334,1.3885057866573334,nan,nan,0,-0.9887812733650208,0.16211901605129242,1.012842059135437,-13.356766700744629,-0.4443906359374523,-0.4443906359374523,nan,nan,0,-0.4646797180175781,-0.19181141257286072,-0.20519571006298065,0.3383760452270508,-0.5423398613929749,-0.5423398613929749,nan,nan,0,2.2415034770965576,0.561249852180481,2.526522397994995,2.764859199523926,1.610751748085022,1.610751748085022,nan,nan,0,-0.7216768264770508,-0.2918446660041809,-0.8858680725097656,15.350496292114258,-0.5708384066820145,-0.5708384066820145,nan,nan,0,0.056890882551670074,0.14259754121303558,-3.6596291065216064,-36.48162078857422,0.028445441275835037,0.028445441275835037,nan,nan,0,0.53098464012146,-0.30539822578430176,0.6391593217849731,-1.216904640197754,-0.1345076858997345,-0.1345076858997345,nan,nan,0,3.5532422065734863,-0.10134521126747131,0.8968369960784912,14.484251022338867,1.726621102541685,1.726621102541685,nan,nan,0,0.9090473651885986,0.3049067258834839,0.6938902735710144,11.331993103027344,0.7645236849784851,0.7645236849784851,nan,nan,0,-0.2491309642791748,0.5148428082466125,-0.6717277765274048,-16.204328536987305,0.36543452739715576,0.36543452739715576,nan,nan,0,0.9844312071800232,-0.3578701913356781,3.091709613800049,-7.907442092895508,0.2822156101465225,0.2822156101465225,nan,nan,0,-1.3324744701385498,-0.04178917035460472,-3.1265320777893066,-8.190122604370117,-0.6662372350692749,-0.6662372350692749,nan,nan,0,0,0.9994515776634216,-0.030895527452230453,0.006731907371431589,0.009825127199292183,0.773406445980072,-0.1797391027212143,0.08144915103912354,nan,nan,nan,172.1719512939453,120.2796401977539,172.1719512939453,120.2796401977539,0.0,0.07235518842935562,-0.04435718059539795,-0.060030657798051834
1782900764154586701,-0.35137587785720825,-0.9362344741821289,0.4000000059604645,0.0,0.0,1,1,-0.053063392639160156,0.013499910943210125,0.021008260548114777,0.9213006496429443,-0.04971243813633919,0.1384536623954773,1.629797101020813,0.37711775302886963,3.1275103092193604,7.593339443206787,1.214898556470871,1.214898556470871,nan,nan,0,-0.6184978485107422,0.1749284267425537,1.3740360736846924,-16.635665893554688,-0.25924892351031303,-0.25924892351031303,nan,nan,0,-0.27689382433891296,-0.20498858392238617,-1.1414612531661987,-3.667621374130249,-0.4484469145536423,-0.4484469145536423,nan,nan,0,1.9590972661972046,0.6079933047294617,4.981436729431152,5.448587894439697,1.4695486426353455,1.4695486426353455,nan,nan,0,-0.47066882252693176,-0.30657440423965454,-0.4035002589225769,4.243496894836426,-0.44533440470695496,-0.44533440470695496,nan,nan,0,-0.014716029167175293,0.07426053285598755,-6.05084228515625,-19.87434959411621,-0.0073580145835876465,-0.0073580145835876465,nan,nan,0,0.2159241884946823,-0.3007966876029968,0.062221698462963104,8.87180233001709,-0.2920379117131233,-0.2920379117131233,nan,nan,0,2.4534835815429688,-0.08878893405199051,1.6070480346679688,51.45511245727539,1.1767417900264263,1.1767417900264263,nan,nan,0,0.45786458253860474,0.3216215670108795,0.5279171466827393,23.496606826782227,0.5389322936534882,0.5389322936534882,nan,nan,0,-0.13256654143333435,0.5015299916267395,-1.0181093215942383,-7.395007610321045,0.423716738820076,0.423716738820076,nan,nan,0,0.8983027338981628,-0.27725642919540405,5.97151517868042,3.26289701461792,0.23915137350559235,0.23915137350559235,nan,nan,0,-1.1504260301589966,-0.05897167697548866,3.8697690963745117,-22.483186721801758,-0.5752130150794983,-0.5752130150794983,nan,nan,0,0,0.9995682239532471,-0.02659727819263935,0.006468509789556265,0.01067905593663454,0.9213006496429443,-0.04971243813633919,0.1384536623954773,nan,nan,nan,75.56690979003906,264.60321044921875,75.56690979003906,264.60321044921875,0.0,0.0635036900639534,-0.03472891449928284,-0.10709598660469055
1782900764164586701,-0.43388479948043823,-0.9009683728218079,0.4000000059604645,0.0,0.0,0,1,-0.04385185241699219,0.013938112184405327,0.02274877019226551,0.9331231713294983,0.024620413780212402,0.10878869891166687,1.3542360067367554,0.4228816628456116,4.804847240447998,15.003289222717285,1.0771180093288422,1.0771180093288422,nan,nan,0,-0.29209205508232117,0.18767105042934418,0.9405857920646667,-23.070392608642578,-0.09604602679610252,-0.09604602679610252,nan,nan,0,-0.12441875040531158,-0.22612684965133667,-1.8225250244140625,-6.540410995483398,-0.3722093775868416,-0.3722093775868416,nan,nan,0,1.5508449077606201,0.68539959192276,7.889598369598389,6.812699317932129,1.2654224634170532,1.2654224634170532,nan,nan,0,-0.2996164560317993,-0.3437470495700836,-2.1282081604003906,-2.994427442550659,-0.35980822145938873,-0.35980822145938873,nan,nan,0,-0.034230418503284454,0.03386085107922554,-1.8737304210662842,-2.8706090450286865,-0.017115209251642227,-0.017115209251642227,nan,nan,0,0.09715388715267181,-0.2998407483100891,0.30567440390586853,13.254680633544922,-0.35142306238412857,-0.35142306238412857,nan,nan,0,1.1809124946594238,-0.06967461854219437,1.8633588552474976,80.57759857177734,0.5404562465846539,0.5404562465846539,nan,nan,0,0.06515048444271088,0.32374948263168335,0.13288156688213348,28.453441619873047,0.34257524460554123,0.34257524460554123,nan,nan,0,0.04413873702287674,0.49585527181625366,-0.9605244398117065,-5.97167444229126,0.5120693780481815,0.5120693780481815,nan,nan,0,0.8430570960044861,-0.28768181800842285,0.21727383136749268,16.953107833862305,0.21152855455875397,0.21152855455875397,nan,nan,0,-0.9501950144767761,0.00047618610551580787,5.439898490905762,-29.822599411010742,-0.47509750723838806,-0.47509750723838806,nan,nan,0,0,0.9996690154075623,-0.02200143225491047,0.00671751145273447,0.01152391079813242,0.9331231713294983,0.024620413780212402,0.10878869891166687,nan,nan,nan,0.0,333.3212890625,0.0,333.3212890625,0.0,0.059406667947769165,-0.029431167989969254,-0.12480639666318893
1782900764174586701,-0.5128994584083557,-0.8584486842155457,0.4000000059604645,0.0,0.0,0,1,-0.03708314895629883,0.013873506337404251,0.023263532668352127,0.4837910830974579,-0.17161017656326294,0.09325248003005981,1.0266965627670288,0.4752982258796692,5.060060977935791,14.583260536193848,0.9133482873439789,0.9133482873439789,nan,nan,0,-0.07724089175462723,0.18711170554161072,-0.8804875612258911,-24.15657615661621,0.011379554867744446,0.011379554867744446,nan,nan,0,-0.15780974924564362,-0.2443079799413681,-1.7854148149490356,-7.991815090179443,-0.3889048770070076,-0.3889048770070076,nan,nan,0,1.2449597120285034,0.7701348662376404,8.065810203552246,8.887116432189941,1.1124798655509949,1.1124798655509949,nan,nan,0,-0.23022940754890442,-0.3999556005001068,-3.8295562267303467,-5.044496536254883,-0.3251146972179413,-0.3251146972179413,nan,nan,0,-0.021036967635154724,0.03363925218582153,-0.02035541832447052,0.23551616072654724,-0.010518483817577362,-0.010518483817577362,nan,nan,0,0.3243221640586853,-0.3062552511692047,-0.11558874696493149,14.95473575592041,-0.23783892393112183,-0.23783892393112183,nan,nan,0,0.7283443808555603,-0.05904288962483406,0.7489126324653625,84.32969665527344,0.3141721896827221,0.3141721896827221,nan,nan,0,0.12390501797199249,0.32952573895454407,0.19527700543403625,18.975805282592773,0.37195251137018204,0.37195251137018204,nan,nan,0,0.20529595017433167,0.502045750617981,0.5284469723701477,-21.416261672973633,0.592647984623909,0.592647984623909,nan,nan,0,1.0470694303512573,-0.2898373007774353,-0.05874764919281006,19.959514617919922,0.3135347217321396,0.3135347217321396,nan,nan,0,-0.8127315640449524,0.02381029538810253,0.7540968656539917,-26.370033264160156,-0.4063657820224762,-0.4063657820224762,nan,nan,0,0,0.9997348785400391,-0.01861940138041973,0.006719388533383608,0.011757825501263142,0.4837910830974579,-0.17161017656326294,0.09325248003005981,nan,nan,nan,0.0,453.4702453613281,0.0,453.4702453613281,0.0,0.05980571731925011,-0.002947824075818062,0.03643764927983284
