timestamp_ns,phase_sin,phase_cos,cmd_linear_x,cmd_linear_y,cmd_angular_z,left_contact,right_contact,base_euler_x,base_euler_y,base_euler_z,base_ang_vel_x,base_ang_vel_y,base_ang_vel_z,action_left_hip_pitch_joint,pos_left_hip_pitch_joint,vel_left_hip_pitch_joint,effort_left_hip_pitch_joint,pos_des_raw_left_hip_pitch_joint,pos_des_lpf_left_hip_pitch_joint,tau_des_raw_left_hip_pitch_joint,tau_des_lpf_left_hip_pitch_joint,is_parallel_left_hip_pitch_joint,action_left_hip_roll_joint,pos_left_hip_roll_joint,vel_left_hip_roll_joint,effort_left_hip_roll_joint,pos_des_raw_left_hip_roll_joint,pos_des_lpf_left_hip_roll_joint,tau_des_raw_left_hip_roll_joint,tau_des_lpf_left_hip_roll_joint,is_parallel_left_hip_roll_joint,action_left_hip_yaw_joint,pos_left_hip_yaw_joint,vel_left_hip_yaw_joint,effort_left_hip_yaw_joint,pos_des_raw_left_hip_yaw_joint,pos_des_lpf_left_hip_yaw_joint,tau_des_raw_left_hip_yaw_joint,tau_des_lpf_left_hip_yaw_joint,is_parallel_left_hip_yaw_joint,action_left_knee_pitch_joint,pos_left_knee_pitch_joint,vel_left_knee_pitch_joint,effort_left_knee_pitch_joint,pos_des_raw_left_knee_pitch_joint,pos_des_lpf_left_knee_pitch_joint,tau_des_raw_left_knee_pitch_joint,tau_des_lpf_left_knee_pitch_joint,is_parallel_left_knee_pitch_joint,action_left_ankle_pitch_joint,pos_left_ankle_pitch_joint,vel_left_ankle_pitch_joint,effort_left_ankle_pitch_joint,pos_des_raw_left_ankle_pitch_joint,pos_des_lpf_left_ankle_pitch_joint,tau_des_raw_left_ankle_pitch_joint,tau_des_lpf_left_ankle_pitch_joint,is_parallel_left_ankle_pitch_joint,action_left_ankle_roll_joint,pos_left_ankle_roll_joint,vel_left_ankle_roll_joint,effort_left_ankle_roll_joint,pos_des_raw_left_ankle_roll_joint,pos_des_lpf_left_ankle_roll_joint,tau_des_raw_left_ankle_roll_joint,tau_des_lpf_left_ankle_roll_joint,is_parallel_left_ankle_roll_joint,action_right_hip_pitch_joint,pos_right_hip_pitch_joint,vel_right_hip_pitch_joint,effort_right_hip_pitch_joint,pos_des_raw_right_hip_pitch_joint,pos_des_lpf_right_hip_pitch_joint,tau_des_raw_right_hip_pitch_joint,tau_des_lpf_right_hip_pitch_joint,is_parallel_right_hip_pitch_joint,action_right_hip_roll_joint,pos_right_hip_roll_joint,vel_right_hip_roll_joint,effort_right_hip_roll_joint,pos_des_raw_right_hip_roll_joint,pos_des_lpf_right_hip_roll_joint,tau_des_raw_right_hip_roll_joint,tau_des_lpf_right_hip_roll_joint,is_parallel_right_hip_roll_joint,action_right_hip_yaw_joint,pos_right_hip_yaw_joint,vel_right_hip_yaw_joint,effort_right_hip_yaw_joint,pos_des_raw_right_hip_yaw_joint,pos_des_lpf_right_hip_yaw_joint,tau_des_raw_right_hip_yaw_joint,tau_des_lpf_right_hip_yaw_joint,is_parallel_right_hip_yaw_joint,action_right_knee_pitch_joint,pos_right_knee_pitch_joint,vel_right_knee_pitch_joint,effort_right_knee_pitch_joint,pos_des_raw_right_knee_pitch_joint,pos_des_lpf_right_knee_pitch_joint,tau_des_raw_right_knee_pitch_joint,tau_des_lpf_right_knee_pitch_joint,is_parallel_right_knee_pitch_joint,action_right_ankle_pitch_joint,pos_right_ankle_pitch_joint,vel_right_ankle_pitch_joint,effort_right_ankle_pitch_joint,pos_des_raw_right_ankle_pitch_joint,pos_des_lpf_right_ankle_pitch_joint,tau_des_raw_right_ankle_pitch_joint,tau_des_lpf_right_ankle_pitch_joint,is_parallel_right_ankle_pitch_joint,action_right_ankle_roll_joint,pos_right_ankle_roll_joint,vel_right_ankle_roll_joint,effort_right_ankle_roll_joint,pos_des_raw_right_ankle_roll_joint,pos_des_lpf_right_ankle_roll_joint,tau_des_raw_right_ankle_roll_joint,tau_des_lpf_right_ankle_roll_joint,is_parallel_right_ankle_roll_joint,clip_count,imu_quat_w,imu_quat_x,imu_quat_y,imu_quat_z,imu_gyro_x,imu_gyro_y,imu_gyro_z,imu_accel_x,imu_accel_y,imu_accel_z,left_foot_contact_force_z,right_foot_contact_force_z,left_foot_contact_force_mag,right_foot_contact_force_mag,feet_contact_force_penalty,base_lin_vel_x,base_lin_vel_y,base_lin_vel_z
1782200957466552127,0.2660350799560547,-0.9639633297920227,0.4000000059604645,0.0,0.0,1,1,0.009920814074575901,-0.020314693450927734,-0.015022754669189453,0.17627716064453125,0.2795296609401703,0.014646420255303383,-0.41559937596321106,0.4521186947822571,-0.43489593267440796,-2.6209769248962402,0.19220031797885895,0.19220031797885895,nan,nan,0,0.49999186396598816,-0.002315343590453267,-0.12013107538223267,4.087864875793457,0.29999593272805214,0.29999593272805214,nan,nan,0,0.1640949547290802,-0.3505060076713562,0.3554673492908478,0.8460431694984436,-0.2279525250196457,-0.2279525250196457,nan,nan,0,-0.4531150162220001,0.5148124098777771,-0.9439500570297241,-10.821953773498535,0.2634425014257431,0.2634425014257431,nan,nan,0,-0.06682240217924118,-0.18766723573207855,0.4914945960044861,-3.689578056335449,-0.24341119453310966,-0.24341119453310966,nan,nan,0,0.27764415740966797,-0.046369440853595734,0.3172168731689453,11.199721336364746,0.13882207870483398,0.13882207870483398,nan,nan,0,-0.3400166630744934,-0.360024631023407,-0.03158506751060486,-5.636966228485107,-0.5700083374977112,-0.5700083374977112,nan,nan,0,-0.04400409758090973,-0.03438667580485344,-0.0426214262843132,-5.680342674255371,-0.07200204953551292,-0.07200204953551292,nan,nan,0,0.10010456293821335,0.32010942697525024,-0.004251217935234308,-1.6990909576416016,0.36005228385329247,0.36005228385329247,nan,nan,0,-0.33318090438842773,0.552564263343811,-0.2718726694583893,-16.68474006652832,0.3234095573425293,0.3234095573425293,nan,nan,0,-0.06932620704174042,-0.27170243859291077,-0.012816265225410461,-1.590624451637268,-0.24466309696435928,-0.24466309696435928,nan,nan,0,-0.23418506979942322,0.008060448803007603,-0.33517181873321533,-1.6398788690567017,-0.11709253489971161,-0.11709253489971161,nan,nan,0,0,0.9999082088470459,0.004883698187768459,-0.010194134898483753,-0.0074603441171348095,0.17627716064453125,0.2795296609401703,0.014646420255303383,nan,nan,nan,178.5564727783203,172.54884338378906,178.5564727783203,172.54884338378906,0.0,0.1257219910621643,-0.16409994661808014,0.04839804768562317
1782200957476552127,0.17855599522590637,-0.9839297533035278,0.4000000059604645,0.0,0.0,1,1,0.011859975755214691,-0.01734161376953125,-0.014766216278076172,0.19909729063510895,0.3272036015987396,0.03372335433959961,-0.43341079354286194,0.44638752937316895,-0.546988308429718,-2.699699878692627,0.1832946091890335,0.1832946091890335,nan,nan,0,0.4592736065387726,-0.003646772587671876,-0.11001384258270264,9.911744117736816,0.27963680401444435,0.27963680401444435,nan,nan,0,0.19046691060066223,-0.3464243710041046,0.43942952156066895,0.7458474040031433,-0.21476654708385468,-0.21476654708385468,nan,nan,0,-0.4237878620624542,0.5036967396736145,-1.1800576448440552,-11.47060775756836,0.27810607850551605,0.27810607850551605,nan,nan,0,-0.03066757321357727,-0.18424364924430847,0.603701114654541,-4.396673202514648,-0.2253337800502777,-0.2253337800502777,nan,nan,0,0.2247486710548401,-0.046142324805259705,0.17499111592769623,9.034690856933594,0.11237433552742004,0.11237433552742004,nan,nan,0,-0.25148770213127136,-0.36000093817710876,-0.08784864097833633,-6.902791976928711,-0.5257438570261002,-0.5257438570261002,nan,nan,0,0.05271370708942413,-0.03424208611249924,-0.011286117136478424,-4.537481307983398,-0.023643147200345993,-0.023643147200345993,nan,nan,0,0.11836348474025726,0.3198072016239166,0.03272844851016998,-0.9886995553970337,0.3691817447543144,0.3691817447543144,nan,nan,0,-0.29683196544647217,0.5487766861915588,-0.31201741099357605,-20.34851837158203,0.3415840268135071,0.3415840268135071,nan,nan,0,0.007010120898485184,-0.2708238959312439,0.0020768046379089355,-1.2664521932601929,-0.20649493299424648,-0.20649493299424648,nan,nan,0,-0.2771016061306,0.006051716860383749,-0.3844470679759979,-2.1089043617248535,-0.1385508030653,-0.1385508030653,nan,nan,0,0,0.9999179244041443,0.005865551996976137,-0.008714149706065655,-0.007331334054470062,0.19909729063510895,0.3272036015987396,0.03372335433959961,nan,nan,nan,157.1565704345703,218.55165100097656,157.1565704345703,218.55165100097656,0.0,0.13383245468139648,-0.1600850522518158,0.05614759400486946
1782200957486552127,0.0896383747458458,-0.9959743618965149,0.4000000059604645,0.0,0.0,1,1,0.014017662033438683,-0.014071941375732422,-0.014374732971191406,0.2169829159975052,0.34071826934814453,0.0341574065387249,-0.32061830163002014,0.44016337394714355,-0.5890564322471619,-4.447859764099121,0.2396908551454544,0.2396908551454544,nan,nan,0,0.4988119304180145,-0.004615920130163431,-0.08213301748037338,8.988014221191406,0.2994059659540653,0.2994059659540653,nan,nan,0,0.15326178073883057,-0.34195461869239807,0.4739907681941986,1.3650946617126465,-0.2333691120147705,-0.2333691120147705,nan,nan,0,-0.34906893968582153,0.49155065417289734,-1.2306222915649414,-7.91778039932251,0.3154655396938324,0.3154655396938324,nan,nan,0,-0.02243754267692566,-0.1803087741136551,0.6142915487289429,-3.4630112648010254,-0.2212187647819519,-0.2212187647819519,nan,nan,0,0.13803613185882568,-0.04562812298536301,0.2106533646583557,8.616447448730469,0.06901806592941284,0.06901806592941284,nan,nan,0,-0.18328402936458588,-0.36053305864334106,-0.1432521641254425,-5.703638553619385,-0.4916420206427574,-0.4916420206427574,nan,nan,0,0.26770591735839844,-0.03375297039747238,0.017388341948390007,-5.520792007446289,0.08385295793414116,0.08385295793414116,nan,nan,0,0.2758108079433441,0.31988081336021423,0.0804506242275238,-0.8661993145942688,0.44790540635585785,0.44790540635585785,nan,nan,0,-0.2517142593860626,0.544969916343689,-0.2748351991176605,-18.425636291503906,0.36414287984371185,0.36414287984371185,nan,nan,0,0.12629669904708862,-0.26992109417915344,-0.021774232387542725,-0.35888922214508057,-0.14685164391994476,-0.14685164391994476,nan,nan,0,-0.340613454580307,0.004164450336247683,-0.3040986657142639,-2.597838878631592,-0.1703067272901535,-0.1703067272901535,nan,nan,0,0,0.9999251961708069,0.0069578527472913265,-0.007085825316607952,-0.007137557491660118,0.2169829159975052,0.34071826934814453,0.0341574065387249,nan,nan,nan,147.32281494140625,218.0150909423828,147.32281494140625,218.0150909423828,0.0,0.13880158960819244,-0.156398743391037,0.05663183331489563
1782200957496552127,-9.775241096576792e-07,-1.0,0.4000000059604645,0.0,0.0,1,1,0.016217147931456566,-0.01062774658203125,-0.013872146606445312,0.2128218710422516,0.3585709035396576,0.05057799443602562,-0.2830919325351715,0.4340481162071228,-0.5602296590805054,-4.983215808868408,0.2584540396928787,0.2584540396928787,nan,nan,0,0.4947165548801422,-0.005353548098355532,-0.07210856676101685,9.119823455810547,0.29735827818512917,0.29735827818512917,nan,nan,0,0.20141425728797913,-0.3375883996486664,0.4409237504005432,0.5189976096153259,-0.20929287374019623,-0.20929287374019623,nan,nan,0,-0.3748064637184143,0.4792819321155548,-1.2317447662353516,-6.689719200134277,0.302596777677536,0.302596777677536,nan,nan,0,-0.03851575404405594,-0.17631621658802032,0.5908190608024597,-2.887932300567627,-0.22925787046551704,-0.22925787046551704,nan,nan,0,0.11692562699317932,-0.044873908162117004,0.1283012479543686,7.58999490737915,0.05846281349658966,0.05846281349658966,nan,nan,0,-0.15776509046554565,-0.3614492118358612,-0.16889522969722748,-5.372326374053955,-0.4788825511932373,-0.4788825511932373,nan,nan,0,0.4916898012161255,-0.033169928938150406,0.021222276613116264,-5.026305198669434,0.19584489986300468,0.19584489986300468,nan,nan,0,0.26000458002090454,0.3201613128185272,0.0872611403465271,-0.6220424175262451,0.44000229239463806,0.44000229239463806,nan,nan,0,-0.2424776554107666,0.5413123369216919,-0.2712858021259308,-18.234851837158203,0.36876118183135986,0.36876118183135986,nan,nan,0,0.1865675300359726,-0.26910197734832764,-0.034732937812805176,0.38053399324417114,-0.11671622842550278,-0.11671622842550278,nan,nan,0,-0.37565359473228455,0.0023714592680335045,-0.253115713596344,-2.9972753524780273,-0.18782679736614227,-0.18782679736614227,nan,nan,0,0,0.9999291896820068,0.00807131826877594,-0.005369849968701601,-0.006892687175422907,0.2128218710422516,0.3585709035396576,0.05057799443602562,nan,nan,nan,132.75526428222656,215.3869171142578,132.75526428222656,215.3869171142578,0.0,0.14319081604480743,-0.15186989307403564,0.05517605319619179
1782200957506552127,-0.08964031934738159,-0.9959741830825806,0.4000000059604645,0.0,0.0,1,1,0.01851346716284752,-0.006960868835449219,-0.013288021087646484,0.2314472794532776,0.3867163360118866,0.05555569753050804,-0.27670150995254517,0.42758122086524963,-0.6034055948257446,-4.731272220611572,0.2616492509841919,0.2616492509841919,nan,nan,0,0.38059791922569275,-0.005935958120971918,-0.04513339698314667,12.548402786254883,0.24029896035790443,0.24029896035790443,nan,nan,0,0.2029065191745758,-0.33296844363212585,0.4784230589866638,0.9088404774665833,-0.2085467427968979,-0.2085467427968979,nan,nan,0,-0.34124770760536194,0.46618393063545227,-1.3287559747695923,-6.592307090759277,0.3193761557340622,0.3193761557340622,nan,nan,0,0.0009679794311523438,-0.1717684268951416,0.6521135568618774,-3.4944043159484863,-0.2095160037279129,-0.2095160037279129,nan,nan,0,0.10478538274765015,-0.044679395854473114,0.08176562935113907,6.006343364715576,0.05239269137382507,0.05239269137382507,nan,nan,0,-0.06030505895614624,-0.3630317747592926,-0.26127299666404724,-5.118358135223389,-0.4301525354385376,-0.4301525354385376,nan,nan,0,0.5737729668617249,-0.03245236352086067,0.04092943295836449,-2.437077522277832,0.23688648268580437,0.23688648268580437,nan,nan,0,0.3065223693847656,0.3209012448787689,0.14809994399547577,0.552737295627594,0.4632611870765686,0.4632611870765686,nan,nan,0,-0.2172870635986328,0.5379940867424011,-0.22002121806144714,-19.08689308166504,0.38135647773742676,0.38135647773742676,nan,nan,0,0.27124008536338806,-0.2684238851070404,-0.05877074599266052,1.4282476902008057,-0.07437995076179504,-0.07437995076179504,nan,nan,0,-0.40429040789604187,0.0007688605110161006,-0.3175903558731079,-3.8101959228515625,-0.20214520394802094,-0.20214520394802094,nan,nan,0,0,0.9999293088912964,0.009233218617737293,-0.003541674232110381,-0.00661152508109808,0.2314472794532776,0.3867163360118866,0.05555569753050804,nan,nan,nan,117.98735809326172,238.22052001953125,117.98735809326172,238.22052001953125,0.0,0.1484207957983017,-0.14594325423240662,0.05450759828090668
1782200957516552127,-0.17855793237686157,-0.9839293956756592,0.4000000059604645,0.0,0.0,1,1,0.02087349072098732,-0.0031843185424804688,-0.01263570785522461,0.2250075340270996,0.38089004158973694,0.058464594185352325,-0.16627991199493408,0.4212634861469269,-0.5665291547775269,-4.950998783111572,0.31686004996299744,0.31686004996299744,nan,nan,0,0.3084297180175781,-0.0058219535276293755,-0.036291930824518204,11.728571891784668,0.20421485975384712,0.20421485975384712,nan,nan,0,0.18433156609535217,-0.3288964331150055,0.41454944014549255,1.4557349681854248,-0.2178342193365097,-0.2178342193365097,nan,nan,0,-0.3024088442325592,0.4524214565753937,-1.24089777469635,-4.59381628036499,0.33879558742046356,0.33879558742046356,nan,nan,0,0.0003554150462150574,-0.15888915956020355,0.5297866463661194,-3.2320773601531982,-0.20982228592038155,-0.20982228592038155,nan,nan,0,0.08875629305839539,-0.04147172346711159,-0.10773126780986786,5.880641460418701,0.04437814652919769,0.04437814652919769,nan,nan,0,-0.008944823406636715,-0.36523041129112244,-0.27370935678482056,-3.6505439281463623,-0.40447241766378284,-0.40447241766378284,nan,nan,0,0.633519172668457,-0.031617674976587296,0.040851250290870667,-0.5329442024230957,0.26675958558917046,0.26675958558917046,nan,nan,0,0.3499724566936493,0.32207271456718445,0.16134051978588104,0.7769749760627747,0.48498623073101044,0.48498623073101044,nan,nan,0,-0.17252790927886963,0.5352367758750916,-0.17348766326904297,-17.50507354736328,0.40373605489730835,0.40373605489730835,nan,nan,0,0.3414025902748108,-0.2680220603942871,-0.08409532904624939,2.775710105895996,-0.03929869830608368,-0.03929869830608368,nan,nan,0,-0.4402322471141815,-0.0006835812237113714,-0.2906493544578552,-4.509918212890625,-0.22011612355709076,-0.22011612355709076,nan,nan,0,0,0.9999244213104248,0.010426275432109833,-0.0016579729272052646,-0.006300903391093016,0.2250075340270996,0.38089004158973694,0.058464594185352325,nan,nan,nan,108.56916809082031,241.31463623046875,108.56916809082031,241.31463623046875,0.0,0.15182611346244812,-0.1384591907262802,0.04974539577960968
1782200957526552127,-0.2660379111766815,-0.9639625549316406,0.4000000059604645,0.0,0.0,1,1,0.02325151488184929,0.0007908577681519091,-0.011951446533203125,0.2320788949728012,0.4069109261035919,0.05293503403663635,-0.05702507495880127,0.417260080575943,-0.3216164708137512,-3.863325834274292,0.37148746848106384,0.37148746848106384,nan,nan,0,0.3033773601055145,-0.005222635343670845,0.05692516267299652,11.855753898620605,0.20168868079781532,0.20168868079781532,nan,nan,0,0.15274056792259216,-0.3259592056274414,0.26436981558799744,1.353407382965088,-0.2336297184228897,-0.2336297184228897,nan,nan,0,-0.2531648576259613,0.4420349895954132,-0.9745376110076904,-2.4682037830352783,0.3634175807237625,0.3634175807237625,nan,nan,0,-0.00971754640340805,-0.15501080453395844,0.4203869104385376,-3.176058530807495,-0.2148587666451931,-0.2148587666451931,nan,nan,0,0.07486279308795929,-0.03900253400206566,0.06421583145856857,3.359456777572632,0.037431396543979645,0.037431396543979645,nan,nan,0,0.0316513329744339,-0.36879265308380127,-0.4604572653770447,-1.9859462976455688,-0.38417433947324753,-0.38417433947324753,nan,nan,0,0.8301381468772888,-0.030913641676306725,0.030154038220643997,3.758408546447754,0.36506907269358635,0.36506907269358635,nan,nan,0,0.39322060346603394,0.32421353459358215,0.2795845866203308,2.996833562850952,0.5066103041172028,0.5066103041172028,nan,nan,0,-0.15813493728637695,0.5337256193161011,-0.010122515261173248,-16.603357315063477,0.4109325408935547,0.4109325408935547,nan,nan,0,0.38248127698898315,-0.2680876851081848,-0.14298199117183685,4.8991899490356445,-0.018759354948997498,-0.018759354948997498,nan,nan,0,-0.4748539626598358,-0.0019646002911031246,-0.34749627113342285,-5.571470737457275,-0.2374269813299179,-0.2374269813299179,nan,nan,0,0,0.9999144673347473,0.011627649888396263,0.00032592553179711103,-0.005979816894978285,0.2320788949728012,0.4069109261035919,0.05293503403663635,nan,nan,nan,68.63824462890625,269.14654541015625,68.63824462890625,269.14654541015625,0.0,0.15305359661579132,-0.12949475646018982,0.03968410938978195
1782200957536552127,-0.35137587785720825,-0.9362344741821289,0.4000000059604645,0.0,0.0,1,1,0.02566625364124775,0.0046392823569476604,-0.011288166046142578,0.23554068803787231,0.3813837766647339,0.05944398418068886,-0.018180355429649353,0.4130445122718811,-0.40549588203430176,-2.934319019317627,0.3909098282456398,0.3909098282456398,nan,nan,0,0.26972639560699463,-0.004449321888387203,0.06678284704685211,11.716229438781738,0.18486319854855537,0.18486319854855537,nan,nan,0,0.16407060623168945,-0.3227962553501129,0.3235311210155487,1.881791353225708,-0.22796469926834106,-0.22796469926834106,nan,nan,0,-0.20211732387542725,0.4319324195384979,-0.991441011428833,-2.602339744567871,0.38894134759902954,0.38894134759902954,nan,nan,0,0.01660706102848053,-0.15138784050941467,0.3986586630344391,-3.573786497116089,-0.2016964629292488,-0.2016964629292488,nan,nan,0,0.06501494348049164,-0.036729902029037476,0.04470527917146683,2.911165714263916,0.03250747174024582,0.03250747174024582,nan,nan,0,0.14041858911514282,-0.3725888133049011,-0.41952085494995117,-1.587996244430542,-0.32979071140289307,-0.32979071140289307,nan,nan,0,0.9236783385276794,-0.030035264790058136,0.05606909841299057,8.133304595947266,0.41183916851878166,0.41183916851878166,nan,nan,0,0.43631139397621155,0.32660841941833496,0.2684513032436371,2.657700777053833,0.5281556993722916,0.5281556993722916,nan,nan,0,-0.1272388994693756,0.5328465104103088,0.009158696047961712,-16.629444122314453,0.42638055980205536,0.42638055980205536,nan,nan,0,0.48180174827575684,-0.26856616139411926,-0.20002426207065582,5.992105484008789,0.030900880694389343,0.030900880694389343,nan,nan,0,-0.4999745488166809,-0.002975266659632325,-0.3202914595603943,-6.142871856689453,-0.24998727440834045,-0.24998727440834045,nan,nan,0,0,0.9998989105224609,0.012845627032220364,0.002246981719508767,-0.005673399660736322,0.23554068803787231,0.3813837766647339,0.05944398418068886,nan,nan,nan,61.219024658203125,291.0957946777344,61.219024658203125,291.0957946777344,0.0,0.15627087652683258,-0.1186680719256401,0.03866301849484444
1782200957546552127,-0.43388479948043823,-0.9009683728218079,0.4000000059604645,0.0,0.0,1,1,0.028009718284010887,0.008216368034482002,-0.010595321655273438,0.2216034084558487,0.34961751103401184,0.05476021766662598,0.03106224536895752,0.408834308385849,-0.3892495930194855,-2.7575151920318604,0.41553112864494324,0.41553112864494324,nan,nan,0,0.21984931826591492,-0.003526374464854598,0.07503042370080948,9.36124324798584,0.15992465987801552,0.15992465987801552,nan,nan,0,0.15733686089515686,-0.31964951753616333,0.30355915427207947,1.8606843948364258,-0.23133157193660736,-0.23133157193660736,nan,nan,0,-0.1848752200603485,0.4226933419704437,-0.8761253952980042,-1.1160805225372314,0.3975623995065689,0.3975623995065689,nan,nan,0,0.016407117247581482,-0.14831355214118958,0.3425946831703186,-2.9555511474609375,-0.20179643481969833,-0.20179643481969833,nan,nan,0,0.06319007277488708,-0.033946797251701355,0.10186098515987396,2.557142734527588,0.03159503638744354,0.03159503638744354,nan,nan,0,0.11774992942810059,-0.3759171962738037,-0.3563048541545868,-0.20729616284370422,-0.3411250412464142,-0.3411250412464142,nan,nan,0,0.9685027003288269,-0.02897271327674389,0.0703691840171814,9.681680679321289,0.4342513494193554,0.4342513494193554,nan,nan,0,0.4042692184448242,0.3286832869052887,0.21870380640029907,3.6036736965179443,0.5121346116065979,0.5121346116065979,nan,nan,0,-0.11655282974243164,0.5321343541145325,0.015637200325727463,-15.40135383605957,0.43172359466552734,0.43172359466552734,nan,nan,0,0.5140421986579895,-0.2693268358707428,-0.21710090339183807,7.508478164672852,0.047021105885505676,0.047021105885505676,nan,nan,0,-0.5183046460151672,-0.003909509163349867,-0.3284149765968323,-6.5968475341796875,-0.2591523230075836,-0.2591523230075836,nan,nan,0,0,0.9998792409896851,0.014025849290192127,0.004033523611724377,-0.005354494787752628,0.2216034084558487,0.34961751103401184,0.05476021766662598,nan,nan,nan,52.34674835205078,290.88720703125,52.34674835205078,290.88720703125,0.0,0.15796808898448944,-0.1072106584906578,0.035027965903282166
1782200957556552127,-0.5128994584083557,-0.8584486842155457,0.4000000059604645,0.0,0.0,1,1,0.0301767997443676,0.011646198108792305,-0.009978294372558594,0.20174123346805573,0.33885499835014343,0.04128585755825043,0.0780319795012474,0.4060894548892975,-0.22265607118606567,-1.5227253437042236,0.4390159957110882,0.4390159957110882,nan,nan,0,0.20680266618728638,-0.0024469175841659307,0.09011867642402649,7.823061943054199,0.15340133383870125,0.15340133383870125,nan,nan,0,0.1671251356601715,-0.3174445629119873,0.19571185111999512,1.8871264457702637,-0.22643743455410004,-0.22643743455410004,nan,nan,0,-0.15538236498832703,0.4158538579940796,-0.6221535801887512,-1.0214937925338745,0.41230882704257965,0.41230882704257965,nan,nan,0,0.018701761960983276,-0.14768435060977936,0.11235687136650085,-2.8510754108428955,-0.20064911246299744,-0.20064911246299744,nan,nan,0,0.0645415186882019,-0.03192422538995743,0.02931583672761917,2.271855354309082,0.03227075934410095,0.03227075934410095,nan,nan,0,0.0986248329281807,-0.3794024586677551,-0.39317598938941956,0.7608723640441895,-0.35068758949637413,-0.35068758949637413,nan,nan,0,1.0369619131088257,-0.028059037402272224,0.049310848116874695,10.898775100708008,0.4684809558093548,0.4684809558093548,nan,nan,0,0.3953070044517517,0.330928236246109,0.24588532745838165,4.191624164581299,0.5076535046100616,0.5076535046100616,nan,nan,0,-0.11809858679771423,0.5320691466331482,0.09631936252117157,-13.86711597442627,0.43095071613788605,0.43095071613788605,nan,nan,0,0.541191577911377,-0.27044638991355896,-0.24499191343784332,8.794880867004395,0.0605957955121994,0.0605957955121994,nan,nan,0,-0.5364125370979309,-0.004721248988062143,-0.31547418236732483,-7.207712650299072,-0.26820626854896545,-0.26820626854896545,nan,nan,0,0,0.9998564124107361,0.015116434544324875,0.005747055634856224,-0.005076391622424126,0.20174123346805573,0.33885499835014343,0.04128585755825043,nan,nan,nan,46.67582702636719,291.5538024902344,46.67582702636719,291.5538024902344,0.0,0.1584177315235138,-0.09652914106845856,0.026400431990623474
